,Cd_Exercicio,Ds_Funcao,Ds_SubFuncao,Ds_Orgao,ProjetoAtividade,Ds_Projeto_Atividade,Vl_Orcado_Ano,Vl_Orcado_Atualizado,Vl_Liquidado
2820,2020,Segurança Pública,Policiamento,Secretaria Municipal de Segurança Urbana,1734,Aquisição e Instalação de Câmeras de Monitoramento para Segurança Pública na Chácara Santo Antônio e Adjacências,50000,50000.0,0.0
2821,2020,Segurança Pública,Policiamento,Secretaria Municipal de Segurança Urbana,1735,"Aquisição de EPI (Equipamento de Proteção Individual): Caneleiras para o Efetivo da GCM Ambiental, Guarda Civil Metropolitana Ambiental, Atuarem com Segurança em Intervenções em Áreas de Risco e Ambiente Hostil",65000,0.0,0.0
2871,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Perus/Anhanguera,1429,Revitalização de Praça Localizada na Rua Principal - Vila Fanton,40000,40000.0,0.0
2872,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Perus/Anhanguera,1541,Revitalização da Praça Violetas dos Alpes,50000,0.0,0.0
2873,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Perus/Anhanguera,1542,"Revitalização da Quadra na Caiúba, localizada na Rua Antonio de Pádua Dias",60000,60000.0,0.0
2874,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Perus/Anhanguera,1543,Revitalização da Praça do Recanto dos Humildes,40000,0.0,0.0
2875,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Perus/Anhanguera,1544,Troca da Grama Sintética da Quadra da Rua Maria de Fátima Alves,60000,0.0,0.0
2876,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Perus/Anhanguera,1545,Implantação de Playground e ATI em Espaço Público na Rua das Oliveiras - Sítio Taipas,50000,0.0,0.0
2877,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Perus/Anhanguera,1546,Troca de Alambrado da Quadra na Praça Maria Umbelina,50000,0.0,0.0
2881,2020,Urbanismo,Serviços Urbanos,Subprefeitura Perus/Anhanguera,1354,Alongamento viário da Rua Pelicano - Itaberaba II para o prolongamento da linha de ônibus nº 8050-31,80000,0.0,0.0
2882,2020,Urbanismo,Serviços Urbanos,Subprefeitura Perus/Anhanguera,1548,Pavimentação da Rua Carlos Mariguela na Chácaras Cley,50000,0.0,0.0
2883,2020,Urbanismo,Serviços Urbanos,Subprefeitura Perus/Anhanguera,1549,Pavimentação da Rua Avaré - Sitio Itaberaba I,50000,0.0,0.0
2893,2020,Desporto e Lazer,Desporto Comunitário,Subprefeitura Perus/Anhanguera,2195,Realização da Copa Perus/Anhanguera,100000,0.0,0.0
2894,2020,Desporto e Lazer,Desporto Comunitário,Subprefeitura Perus/Anhanguera,2197,"Projeto: Escolinha de Futebol - Santa Fé Morro Doce. Rua Luiz Pereira Rebouças, 229 Bairro Santa Fé - Morro Doce - SP/PR",100000,0.0,0.0
2918,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Pirituba/Jaraguá,1479,"Reforma e Melhorias no Centro de Referência Concha Acústica localizado na Rua Santo Antônio do Amparo, 140 - Vila Mirante",100000,0.0,0.0
2919,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Pirituba/Jaraguá,1482,"Intervenção, Urbanização e Melhorias de Bairro - Plano de Obras das Prefeituras Regionais - Subprefeitura de Pirituba/Jaraguá",200000,0.0,0.0
2920,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Pirituba/Jaraguá,1539,Implantação de Iluminação em Praça Inominada em Taipas,30000,0.0,0.0
2924,2020,Urbanismo,Serviços Urbanos,Subprefeitura Pirituba/Jaraguá,1362,Implantação de iluminação na quadra da Rua Pedro de Pastrana,30000,30000.0,0.0
2979,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Casa Verde/Cachoeirinha,1536,Revitalização da Quadra e da Área de Lazer do C.H. Cingapura Samaritá,100000,100000.0,0.0
2980,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Casa Verde/Cachoeirinha,1537,Implantação de Playground e Substituição de ATI em Praça do Pery Alto,50000,150000.0,0.0
2981,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Casa Verde/Cachoeirinha,1538,Implantação de Iluminação em Praças no Bairro do Jardim Antartica,30000,0.0,0.0
2982,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Casa Verde/Cachoeirinha,1631,"Revitalização do Campo Society com Instalação de Grama Sintética - Rua Hortência, Jardim Peri",390000,0.0,0.0
3019,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Santana/Tucuruvi,1540,Melhoramento em Praças na Região da Subprefeitura Santana / Tucuruvi,50000,50000.0,0.0
3088,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Vila Maria/Vila Guilherme,1614,"Implantação de Passeio e Academia de Ginastica, em Canteiro Central na Av. Amadeu Poli, Parque Novo Rumo",130000,0.0,0.0
3089,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Vila Maria/Vila Guilherme,1615,"Requalificação de Viela, com Concretagem com Acabamento Bambolê, Vassouramento e Adequação da Drenagem - Viela na Rua Carlos dos Santos 931, Jardim Brasil",30000,0.0,0.0
3121,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Lapa,1621,"Revitalização da Praça Marechal Carlos Bitencourt, localizada entre as Ruas Renata Crespi, Rua Cenno Sbrighi, Rua Tenente Lycurgo Lopes da Cruz e Rua Antônio Nagib Ibrahim, Bairro Água Branca",4000000,4000000.0,0.0
3155,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Sé,1632,"Instalação de Corrimão, Recomposição de Piso e Paisagismo de Canteiros da Escadaria entre a Rua Mazzini - Aclimação",190000,0.0,0.0
3156,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Sé,1633,Reforma da Praça Ministro Francisco Sá Carneiro - Liberdade,200000,0.0,0.0
3192,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Butantã,1441,"Implantação de Playground com Instalação de Balanços, Gangorra, Escorregador, Casinha do Tarzan e Academia da Terceira Idade na Praça Vila de Sintra",70000,0.0,0.0
3193,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Butantã,1469,"Instalação de Equipamentos de Ginástica - ATI e Melhorias na Área Municipal localizada na Rua Claude Alberville, Altura do Nº 140 - Jardim João XXIII",150000,0.0,0.0
3194,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Butantã,1470,Revitalização e Instalação de Playground na Área Pública Municipal localizada na Rua Saguaritá com a Rua São Jerônimo no Jardim Imperial,50000,0.0,0.0
3195,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Butantã,1471,"Revitalização e Instalação de Playground na Área Pública Municipal localizada na Rua Euzébio de Paula Marcondes, Jardim D'Abril",100000,0.0,0.0
3196,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Butantã,1472,"Reforma e Melhorias da Área Pública Municipal localizada na Rua Bartolomeu Veneto, Altura do Nº 126 no Final da Av. Pujais Sabate - Vila Tiradentes - Rio Pequeno",100000,0.0,0.0
3197,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Butantã,1624,Melhoria de Bairro no Âmbito da Subprefeitura do Butantã,150000,100000.0,0.0
3236,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Pinheiros,1573,CDC Vila Olímpia. Avenida Hélio Pelegrino - Obras de Revitalização e Pintura Geral,30000,0.0,0.0
3266,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Vila Mariana,1551,Estreitamento de Vias e Implantação de Lombadas na Vila Nova Conceição,50000,100000.0,0.0
3270,2020,Urbanismo,Serviços Urbanos,Subprefeitura Vila Mariana,1550,Implantação de Rota Segura - Trecho Lar Escola São Francisco a Estação do Metro AACD - Rua dos Açores / Rua do Gama / Rua Tejo e Rua Pedro de Toledo,50000,0.0,0.0
3271,2020,Urbanismo,Serviços Urbanos,Subprefeitura Vila Mariana,1635,"Realização de Pesquisa para Implantação do Bairro Amigo do Idoso, Área da SUBVM",100000,0.0,0.0
3298,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Ipiranga,1534,Revitalização da Pista de Caminhada e Instalação de 03 (Três) Novos Pontos de Iluminação na Praça Dirceu de Castro Fontoura - Jardim Santa Cruz,50000,0.0,0.0
3299,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Ipiranga,1547,"Readequação de Espaço Livre Abaixo da Quadra da Sede do Msti, localizada na Rua Comandante Taylor, 1331 - Ipiranga",100000,0.0,0.0
3329,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Santo Amaro,1533,"Instalação de Parcão, Playground de Madeira e ATI´s na Praça Helio Smidt",80000,80000.0,73121.54
3330,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Santo Amaro,1565,"CDC Bola Preta - Revitalização do Muro com Alambrados - Rua Domingos Gonçalo, 650 - Jardim Campo Grande",30000,0.0,0.0
3331,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Santo Amaro,1586,Praça Antonio Bento de Andrade - Campo Grande - Instalação de Aparelhos de Ginástica e Playground,30000,0.0,0.0
3332,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Santo Amaro,1587,Praça Professor Hugo Sacco - Jardim Marajoara - Aparelhos de Ginástica para 3ª Idade e Playground,30000,30000.0,30000.0
3333,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Santo Amaro,1606,Melhorias para a Praça Grupo Escoteiro Piratininga - Avenida Miguel Yunes,30000,0.0,0.0
3334,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Santo Amaro,1613,Ações e Intervenções Locais da Subprefeitura de Santo Amaro,235000,36000.0,0.0
3335,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Santo Amaro,1688,"Contratação de Projetos para Implantação de Área Social e Cultural na Rua Miguel Yunes, 501",100000,200000.0,0.0
3356,2020,Saneamento,Infra-Estrutura Urbana,Subprefeitura Santo Amaro,1557,"Obras de Drenagem e Vazão de Águas Pluviais em Área Sujeita a Enchentes - Córrego Poli, no Jardim Bélgica",30000,0.0,0.0
3385,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Jabaquara,1646,"Revitalização do Escadão - Rua Arthur Nunes da Silva, 216 X Rua José Estevão Magalhães, 525, SP/JA",50000,0.0,0.0
3386,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Jabaquara,1647,"Revitalização do Escadão - Rua Conde Moreira Lima X Rua Arthur Lobo, SP/JA",50000,0.0,0.0
3387,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Jabaquara,1648,"Requalificação - Travessa Angelo Lazary, SP/JA",50000,0.0,0.0
3388,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Jabaquara,1649,"Requalificação - Travessa Marta Revitalização - Av. Rodrigues Montemor, 258 (Cidade Azul), SP/JA",50000,0.0,0.0
3389,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Jabaquara,1650,"Requalificação - Travessa Revitalização Pedro Alvares Cabral, SP/JA",50000,0.0,0.0
3390,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Jabaquara,1651,"Requalificação - Travessa Revitalização da Rua Fagulha, SP/JA",50000,0.0,0.0
3391,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Jabaquara,1652,"Revitalização do Escadão - Rua Cidade de Santos, 332 X Rua Leno, SP/JA",50000,0.0,0.0
3415,2020,Cultura,Difusão Cultural,Subprefeitura Cidade Ademar,2155,Comemoração do Aniversário de Cidade Ademar com a Realização de Eventos Esportivos e Culturais,50000,0.0,0.0
3432,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1445,"Implantação de Escadarias com Corrimão e Guarda Corpo em Viela na Rua Michel Carré, 98, Jardim Maria Luiza",70000,70000.0,67295.16
3433,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1475,"Melhorias na Área Municipal localizada na Av. Papa Gregório Magno com a Rua do Roseiral, Jardim Itapura",60000,60000.0,60000.0
3434,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1476,"Melhorias na Área Municipal localizada na Rua Luiz Bazzani, Altura do Nº 14 - Vila Missionária",60000,60000.0,53599.66
3435,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1477,Revitalização e Melhorias na Travessa Antonio Aparecido dos Santos localizada localizada entre a Rua do Glycério Almeida Maciel com a Rua Maria Clotilde Martins Rocha - Jardim Selma,30000,30000.0,30000.0
3436,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1478,Revitalização e Implantação de Iluminação Pública em Área Pública localizada na Rua Manoel Rodrigues Mexilhão com a Rua Manoel Costa Cabral - Jardim Selma,50000,50000.0,34789.3
3437,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1553,Centro Cultural Cidade Ademar - Construção e Implantação,30000,0.0,0.0
3438,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1554,Conselho Tutelar Cidade Ademar - Adaptação e Transferência,30000,0.0,0.0
3439,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1563,CDC Anhanguera - Cobertura de Quadra. Subprefeitura Cidade Ademar,30000,0.0,0.0
3440,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1566,CDC Cidade Ademar - Reforma da Arquibancada,30000,0.0,0.0
3441,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1571,"CDC Niterói - Rua Jurimanás, 33 - Reforma e Ampliação",30000,0.0,0.0
3442,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1572,"CDC Vila Missionária - Rua Padre Luis Vilares, 23 - Reforma de Vestiários",30000,0.0,0.0
3443,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1589,"Readequação de Pavimentação de Calçadas e Reforma de Viela - Rua Eduardo Amigo, 185 - Jardim Umuarama",30000,0.0,0.0
3444,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1591,"Residencial Espanha - Equipamentos Sociais - Praça Salvador Dali, S/Nº - Jardim Apurá",30000,0.0,0.0
3445,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1594,Revitalização de Praça - Rua Nelson Monteiro de Carvalho,30000,0.0,0.0
3446,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1595,Revitalização de Praças - Rua Zike Tuma X Rua Dr. Lauro Parente,30000,0.0,0.0
3447,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1596,Revitalização de Viela entre a Rua dos Calangos e Rua Antonio Pires dos Santos,30000,0.0,0.0
3448,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1597,"Revitalização de Vila entre as Ruas Tommaso Giordani, Piraíbas e Camorins",30000,0.0,0.0
3449,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1598,Revitalização de Viela entre Ruas Milton Daniels e Dr. Lauro Parente,30000,0.0,0.0
3450,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1599,Revitalização de Viela - Rua Selma Kurtz,30000,0.0,0.0
3451,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1600,Ubs Jardim Miriam II - Reforma de Muro,30000,30000.0,0.0
3452,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1611,Ações e Intervenções Locais da Subprefeitura de Cidade Ademar,320000,0.0,0.0
3453,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1625,"Requalificação de Logradouro Público (Grama Sintética) - CDC Doroteia, localizado na Rua Francisco José Costa, 110, Subprefeitura de Cidade Ademar",600000,600000.0,587564.34
3454,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1626,"Requalificação de Logradouro Público - Arena Santa Amélia, localizado na Rua Albino Bento, 527, Parque Santa Amélia, Subprefeitura de Cidade Ademar",250000,250000.0,0.0
3455,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1640,"Revitalização da Escadaria na Rua Oldegard Olsen Sapucáia, 385, SP/C. Ademar",50000,0.0,0.0
3456,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1641,"Requalificação - Rua Glicerio Almeida Maciel, Alt 787, SP/C. Ademar",50000,0.0,0.0
3457,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1642,"Requalificação - Rua Vitor Vieira de Souza, 166 e 309, SP/C. Ademar",50000,0.0,0.0
3458,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1643,"Requalificação - Travessa entre José Salvador dos Santos e Davide Perez, Alt 1.303, SP/C. Ademar",50000,0.0,0.0
3459,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1644,"Requalificação - Travessa na Rua Alice Pelleissone , Alt 201, SP/C. Ademar",50000,0.0,0.0
3460,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1645,"Requalificação - Travessa Rua Domenico Palma, 342, SP/C. Ademar",50000,0.0,0.0
3461,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Cidade Ademar,1731,Melhorias nas Instalações da CGM no Âmbito da Subprefeitura da Cidade Ademar,50000,50000.0,0.0
3509,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1435,"Implantação de Quadra com Piso de Concreto, Muretas de Entorno, com Pintura, Demarcação de Piso, Colocação de Traves, Tabelas de Basquete, Poste para Volei com Rede, Alambrados e Tela de Proteção - Av. Francisco Cruz Mellão,248, Horto do Ipê",200000,200000.0,199893.79
3510,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1436,"Reforma de Dois Sanitários, Masculino e Feminino, com Colocação de Azulejos, Piso de Cerâmica, Pias, Vasos Sanitários, Portas e Iluminação em Equipamento Municipal na Av. Comendador Santana, 821, Capão Redondo",50000,0.0,0.0
3511,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1436,"Reforma de Dois Sanitários, Masculino e Feminino, com Colocação de Azulejos, Piso de Cerâmica, Pias, Vasos Sanitários, Portas e Iluminação em Equipamento Municipal na Av. Comendador Santana, 821, Capão Redondo",0,50000.0,0.0
3512,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1437,"Reforma de Escadarias com Padronização de Degraus e Patamares, Drenagem e Implantação de Corrimão com Guarda Corpo em Viela denominada Jota de Melo, que sai da Rua da Alegria, 363, Jardim São Bento",250000,0.0,0.0
3513,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1437,"Reforma de Escadarias com Padronização de Degraus e Patamares, Drenagem e Implantação de Corrimão com Guarda Corpo em Viela denominada Jota de Melo, que sai da Rua da Alegria, 363, Jardim São Bento",0,250000.0,247779.56
3514,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1438,"Requalificação de Travessa que sai da Rua Augusto Franco, 515, com Colocação de Malha de Ferro, Concreto com Acabamento com Bambolê e Drenagem, Jardim São Bento",120000,0.0,0.0
3515,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1438,"Requalificação de Travessa que sai da Rua Augusto Franco, 515, com Colocação de Malha de Ferro, Concreto com Acabamento com Bambolê e Drenagem, Jardim São Bento",0,120000.0,117204.02
3516,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1439,"Requalificação de Viela com Implantação de Escadaria e Corrimão com Guarda Corpo. Viela que sai da Rua Augusto Franco Altura do Número 105, Jardim São Bento",60000,0.0,0.0
3517,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1439,"Requalificação de Viela com Implantação de Escadaria e Corrimão com Guarda Corpo. Viela que sai da Rua Augusto Franco Altura do Número 105, Jardim São Bento",0,60000.0,0.0
3518,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1440,"Reforma de Escadaria com Correção de Degraus, Pintura de Piso, Adequação da Drenagem e Colocação de Corrimão com Guarda Corpo em Viela que Liga a Rua Nicola Acari, 904 à Rua Floriano Peixoto Lisboa, 561, Parque Fernanda",120000,0.0,0.0
3519,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1440,"Reforma de Escadaria com Correção de Degraus, Pintura de Piso, Adequação da Drenagem e Colocação de Corrimão com Guarda Corpo em Viela que Liga a Rua Nicola Acari, 904 à Rua Floriano Peixoto Lisboa, 561, Parque Fernanda",0,120000.0,0.0
3520,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1473,Revitalização do Talude localizado na Estrada de Itapecerica com a Rua João Felício dos Santos - Capão Redondo,150000,0.0,0.0
3521,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1474,Reforma e Melhorias na Praça José Galdino Fernandes - Jardim do Colégio - Capão Redondo,100000,0.0,0.0
3522,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1480,"Intervenção, Urbanização e Melhorias de Bairro - Plano de Obras das Prefeituras Regionais - Subprefeitura do Campo Limpo.",260000,0.0,0.0
3523,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1622,Melhoria de Bairro no Âmbito da Subprefeitura de Campo Limpo,150000,0.0,0.0
3524,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1622,Melhoria de Bairro no Âmbito da Subprefeitura de Campo Limpo,0,150000.0,0.0
3525,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1672,"Construção de Área Social, Rua Carvaxi, S/N CEP: 05735-040, Parque Rebouças, SP/CL",30000,0.0,0.0
3526,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1673,"Reforma da Praça, EMEF Café Filho, Rua Gastão Raul Fourton Bousquet, 401, Jardim Ipê, CEP: 05797-000, SP/CL",30000,0.0,0.0
3527,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1674,"Reforma da Viela, EMEF Café Filho, Rua Gastão Raul Fourton Bousquet, 401, Jardim Ipê, CEP: 05797-000, SP/CL",30000,0.0,0.0
3528,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1675,"Cobertura de Quadra, Associação Amigos do Jardim São Bento, Rua Henrique San Mindlin, 1818, Jardim São Bento, SP/CL",30000,0.0,0.0
3529,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1676,"Reforma da Associação Catanduva do Jardim Olinda e Adjcências, Rua Cardoso Moreira, 551, Jardim Olinda, CEP: 05766-290, SP/CL",30000,0.0,0.0
3530,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1677,"Reforma da Viela, Rua Monforte de Lemos, 680, Jardim Umuarama, CEP: 05783-170, SP/CL",30000,0.0,0.0
3531,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1678,"Reforma da Praça, Rua Mercedes Tesser Pochini, 06 ao 153, Jardim Sonia Ingá, SP/CL",30000,0.0,0.0
3532,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1679,"Reforma de Praça no Jardim Maria Sampaio, Praça Romeu Xavier/ Praça José Amélio Rua Gustavo Dore, 151/ Rua Mirim, 318/ Rua Chapinheira com a Rua Ramona Barroso Fernandes, 288, SP/CL",30000,0.0,0.0
3533,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1680,"Reforma de Escadões, Rua Cinquentenário, 216/ ao Lado do N° 141/ ao Lado do N° 136, Parque Rebouças, SP/CL",30000,0.0,0.0
3534,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1681,"Reforma de Quadra, Rua Doutor José Pedro de Carvalho Lima, 333, Paraisópolis, SP/CL",30000,0.0,0.0
3535,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1682,"Implantação de Área Social, Avenida Carlos Lacerda, em Frente ao N° 1900, SP/CL",30000,0.0,0.0
3536,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1683,"Reforma da Ponte na Travessa Rosa, Rua Abilio Cesar, Alt. 219 - CEP: 05881-020, Jardim Soraia, SP/CL",30000,0.0,0.0
3537,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1684,"Reforma Escadão com Corrimão, Rua José Pereira Bueno, Alt. 113, Jardim Ingá, SP/CL",30000,0.0,0.0
3538,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura Campo Limpo,1685,"Área de Lazer, Avenida Comendador Antunes dos Santos, 1650, Jardim Vaz de Lima, Capão Redondo, SP/CL",30000,0.0,0.0
3585,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1430,"Implantação de Academia da Terceira Idade - ATI, em Área Pública Municipal na Rua João Frazão Canuto, Nº 40, Jardim Alfredo",30000,0.0,0.0
3586,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1431,"Requalificação de Escadaria com Reforma e Implantação de Corrimão com Guarda Corpo em Viela na Rua Viruri, Nº 25, Jardim Alfredo",60000,0.0,0.0
3587,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1433,"Reforma da Sede Comunitária da Associação dos Moradores do Jardim São Gabriel, com Adequação de Banheiros, Piso, Pintura, Elétrica e Hidráulica, na Praça das Notas Musicais, Nº 70, Parque São Gabriel",150000,0.0,0.0
3588,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1434,"Requalificação de Escadaria com Revestimento de Cimento Escovado e Implantação de Corrimão com Guarda Corpo em Viela que liga a Rua Solar dos Quevedos, Nº 91 à Rua Antônio da Cruz Messias, Nº 15, Jardim Ibirapuera",50000,0.0,0.0
3589,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1450,"Cobertura de Quadra com Correção de Alambrado, Pintura de Piso com Demarcação, Iluminação com Refletor de LED, Tabelas de Basquete, Traves, Rede Superior em Quadra na Praça Pedro Antonio de Morais",240000,0.0,0.0
3590,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1451,"Instalação de Playground, ATI, Correção de Alambrados, Pintura de Piso de Quadra, Colocação de Traves, Tabelas e Tela Superior em Área Pública Municipal na Rua Visconde do Rio Grande, Altura do Nº 129",80000,0.0,0.0
3591,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1452,"Reforma de Viela com Colocação de Malha de Ferro com Concretagem, Tratamento Bambolê e Vassouramento na Travessa Bom Pastor",240000,0.0,0.0
3592,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1454,"Instalação de Playground, ATI, Correção de Alambrados, Pintura, Adequação de Alambrados e Colocação de Portão em Área Pública na Rua Cristalina, Altura de Nº 427, Jardim Thomas",80000,0.0,0.0
3593,2020,Urbanismo,Infra-Estrutura Urbana,Subprefeitura M'Boi Mirim,1481,"Intervenção, Urbanização e Melhorias de Bairro - Plano de Obras das Prefeituras Regionais - Subprefeitura M'Boi Mirim",250000,0.0,0.0
